sale_id,customer_id,product_id,branch_id,sale_date,quantity,total_amount
31178,876,470,5,2023-04-17,3,16023855
31179,6798,362,2,2022-04-02,2,4691904
31180,8546,488,5,2023-06-07,1,5844532
31181,6673,399,5,2025-02-16,4,11711236
31182,2220,51,1,2023-08-14,1,5872537
31183,5436,79,2,2024-03-05,5,11221285
31184,762,496,2,2024-03-30,2,9114324
31185,6085,1,4,2023-10-23,1,2816991
31186,3745,223,2,2025-02-09,5,16131770
31187,4810,145,3,2024-12-03,1,4582075
31188,3701,235,1,2022-02-07,2,3541328
31189,3085,461,5,2022-06-06,2,10259718
31190,6731,166,4,2022-01-23,3,10163151
31191,2387,114,4,2022-06-15,5,2170730
31192,3021,252,1,2022-07-16,2,9274392
31193,4655,92,1,2025-08-21,4,14680484
31194,5070,276,4,2024-01-16,1,3983470
31195,8284,80,1,2025-06-19,3,6759177
31196,610,267,4,2024-10-26,4,14761516
31197,6392,14,3,2022-07-03,2,3163922
31198,9427,31,4,2025-01-31,2,11309928
31199,1813,140,1,2024-04-05,5,13514635
31200,8797,88,3,2022-06-14,4,20333028
31201,2964,71,1,2024-09-21,1,1960504
31202,1896,251,2,2025-03-01,2,2760088
31203,3659,141,3,2022-07-24,2,8677418
31204,5241,246,1,2025-01-27,3,17773452
31205,9200,300,2,2023-01-25,4,8706640
31206,2462,391,4,2023-04-26,1,3502977
31207,3131,292,3,2023-06-10,2,2449886
31208,572,374,4,2025-02-15,5,10018030
31209,1938,14,4,2025-04-29,4,6327844
31210,8631,252,2,2022-09-18,3,13911588
31211,7630,88,1,2023-05-08,1,5083257
31212,6758,193,1,2022-06-23,5,19856645
31213,8640,351,2,2022-12-04,3,11758731
31214,6131,461,1,2022-06-13,1,5129859
31215,7279,167,3,2025-11-07,5,26106570
31216,371,355,1,2024-07-11,5,29128000
31217,3475,185,1,2023-05-14,2,4386974
31218,3313,302,1,2023-06-07,2,7225500
31219,192,466,2,2025-01-23,3,8436915
31220,5558,357,3,2022-09-25,3,15555360
31221,8366,176,1,2023-06-20,5,22988320
31222,9875,286,4,2022-02-01,1,2989285
31223,5411,458,4,2024-02-09,4,21296676
31224,26,207,1,2024-01-18,3,18658308
31225,1160,54,4,2023-06-30,1,5062482
31226,3855,91,4,2023-05-06,5,21211300
31227,6432,285,3,2022-02-20,2,11356250
31228,162,36,2,2022-10-17,1,4093070
31229,6498,439,3,2023-03-04,5,10111765
31230,842,196,3,2023-07-15,4,13352240
31231,3426,150,5,2024-06-15,2,10954438
31232,4571,312,2,2025-12-27,5,28860105
31233,2476,360,5,2022-03-02,1,2187930
31234,2334,453,5,2023-12-29,5,9305195
31235,3804,10,4,2022-02-09,1,2255274
31236,2645,4,5,2022-07-28,3,14249640
31237,6070,492,4,2025-08-18,1,3267193
31238,5004,488,2,2023-10-12,5,29222660
31239,1079,268,4,2022-07-01,1,3438808
31240,534,182,3,2023-12-23,3,13102329
31241,1989,54,1,2023-05-18,3,15187446
31242,8722,219,4,2025-12-29,1,3054215
31243,96,144,1,2025-01-09,4,4801584
31244,8586,78,5,2025-03-04,1,6509493
31245,3926,493,1,2022-10-26,4,16500828
31246,5036,223,2,2024-05-31,1,3226354
31247,5861,373,2,2024-10-01,3,5828616
31248,456,276,5,2022-04-23,4,15933880
31249,4024,376,2,2025-08-09,5,4571870
31250,1719,117,1,2025-03-03,1,6052125
31251,5943,404,1,2025-12-05,2,5151462
31252,5834,451,1,2022-08-07,1,1789613
31253,9287,286,3,2022-05-15,3,8967855
31254,4333,331,1,2022-07-29,5,23434955
31255,303,421,5,2024-08-14,4,11310288
31256,8972,68,5,2022-09-10,2,3509048
31257,8532,4,1,2024-03-22,5,23749400
31258,659,50,4,2023-09-27,1,794281
31259,6869,424,4,2022-04-20,5,20931530
31260,8904,118,1,2023-11-01,4,8354128
31261,6887,386,5,2024-05-05,5,30041215
31262,1343,444,2,2024-11-11,5,20882270
31263,2530,339,3,2023-03-19,4,16801404
31264,4918,368,5,2025-06-12,5,23835670
31265,7972,67,5,2025-01-06,2,7936814
31266,4191,230,3,2023-05-15,3,18844734
31267,7053,72,2,2024-07-26,3,12132840
31268,3266,224,2,2024-11-26,3,4335834
31269,1549,359,4,2023-07-19,1,1471439
31270,4354,63,4,2024-11-02,3,11161173
31271,152,79,5,2025-10-29,5,11221285
31272,5525,19,1,2025-03-24,5,9354265
31273,8129,470,5,2022-02-05,1,5341285
31274,1926,363,1,2024-07-11,5,30794860
31275,6651,348,3,2024-02-06,1,4224184
31276,8114,156,4,2024-05-29,2,9874004
31277,8247,217,2,2023-10-21,1,3848852
31278,8024,179,2,2025-10-10,3,16308783
31279,7060,369,1,2022-09-25,1,3869718
31280,6901,106,2,2023-11-01,1,4579765
31281,9221,354,3,2024-04-22,3,11910906
31282,561,88,5,2023-02-06,3,15249771
31283,5688,361,4,2022-07-09,4,16601264
31284,5924,484,1,2025-11-14,2,6934504
31285,309,75,1,2025-02-28,5,12601395
31286,9178,129,2,2022-01-01,4,9779428
31287,4519,447,3,2023-03-12,3,14008041
31288,9782,59,1,2025-11-11,1,2492184
31289,6318,175,4,2025-02-27,1,3068928
31290,165,455,2,2024-02-11,1,4183111
31291,6046,12,2,2022-03-20,2,4880164
31292,5862,181,2,2024-07-07,3,9647817
31293,9815,282,4,2022-10-16,4,14720724
31294,7826,14,2,2025-11-26,4,6327844
31295,3710,154,1,2023-05-14,4,19970056
31296,8938,309,5,2025-11-25,4,6174628
31297,1348,4,4,2022-05-05,1,4749880
31298,5745,270,4,2024-04-29,1,4804116
31299,7,110,3,2024-10-27,3,8189685
31300,4426,204,5,2022-11-17,3,4904301
31301,9953,111,1,2022-01-06,3,10775940
31302,3535,394,1,2024-04-07,4,12113660
31303,4015,149,5,2023-12-30,4,25791184
31304,1398,293,5,2025-11-16,3,17107026
31305,6304,182,3,2024-02-27,1,4367443
31306,8085,408,1,2024-02-24,1,3609221
31307,9472,151,3,2022-11-24,1,4213908
31308,2496,465,2,2024-03-29,1,4931895
31309,6799,44,1,2024-05-01,5,10934630
31310,2391,75,5,2025-09-10,4,10081116
31311,6267,4,2,2024-04-11,5,23749400
31312,9881,385,4,2023-08-31,5,26730600
31313,58,371,5,2024-09-28,2,5080578
31314,859,476,1,2025-06-14,4,9902352
31315,8781,266,4,2022-06-05,5,6107635
31316,111,495,5,2024-06-04,2,12758256
31317,3066,241,3,2025-08-30,2,7422304
31318,2246,166,3,2022-03-18,5,16938585
31319,3734,186,1,2022-01-05,1,5799412
31320,5639,118,2,2023-06-13,3,6265596
31321,5941,450,4,2023-08-24,1,5302257
31322,551,387,3,2025-05-09,2,8263260
31323,3844,30,1,2023-07-01,4,8688704
31324,1947,131,1,2022-12-18,1,3023624
31325,8064,321,5,2023-10-30,5,20685885
31326,1934,263,3,2025-01-25,2,5108438
31327,1683,283,4,2024-04-10,5,16091275
31328,2812,32,4,2024-07-31,3,4658046
31329,9691,162,3,2024-06-12,3,6274569
31330,6738,376,5,2025-10-21,2,1828748
31331,4517,169,5,2025-08-03,4,5914628
31332,3984,488,1,2024-05-13,4,23378128
31333,683,443,4,2024-07-30,5,14989950
31334,7615,237,2,2025-12-03,4,19031564
31335,7017,252,5,2025-04-06,3,13911588
31336,1544,384,5,2025-08-21,1,3785041
31337,7477,18,2,2023-01-06,3,14510376
31338,5012,263,1,2025-01-06,1,2554219
31339,3236,160,1,2022-11-25,5,22241705
31340,5024,270,5,2024-09-25,5,24020580
31341,2413,496,3,2024-07-14,5,22785810
31342,6149,32,5,2024-02-24,5,7763410
31343,5404,36,3,2022-04-01,4,16372280
31344,3996,14,3,2025-11-18,5,7909805
31345,1764,200,1,2024-05-11,2,6551966
31346,6864,67,3,2024-08-02,5,19842035
31347,7559,199,1,2022-10-06,5,21090955
31348,6404,11,5,2022-01-09,5,21794200
31349,2322,424,2,2025-04-16,5,20931530
31350,5573,304,5,2024-05-14,1,3265582
31351,930,410,2,2022-12-22,2,10036498
31352,3088,489,2,2023-05-14,1,2533254
31353,4353,476,4,2024-01-16,4,9902352
31354,9678,414,5,2024-02-28,1,2682751
31355,4670,203,2,2025-04-18,2,2566022
31356,8641,197,4,2023-10-15,3,12520584
31357,894,255,1,2022-10-24,2,7522970
31358,2140,379,4,2024-02-13,1,4815659
31359,8072,361,2,2022-05-30,5,20751580
31360,4426,393,5,2024-06-02,1,5662324
31361,7994,447,5,2025-02-18,4,18677388
31362,6277,432,2,2024-12-10,4,18185224
31363,5470,196,2,2022-03-24,1,3338060
31364,7307,24,4,2025-04-21,2,2741758
31365,284,242,2,2022-01-30,3,15302217
31366,2786,181,4,2025-09-21,3,9647817
31367,6759,103,4,2025-05-01,4,3786000
31368,8717,444,5,2022-08-15,2,8352908
31369,9467,37,4,2022-04-10,1,1893675
31370,2928,468,3,2025-02-07,5,9369730
31371,7000,8,2,2024-06-29,3,16796049
31372,1901,138,5,2023-04-24,3,4873386
31373,6543,437,5,2023-02-01,4,7934512
31374,7101,246,4,2023-11-20,2,11848968
31375,9982,198,4,2024-03-28,2,4701842
31376,194,398,4,2024-05-04,1,2322464
31377,4846,482,2,2025-04-05,1,4989140
31378,569,94,2,2022-10-27,4,9887356
31379,6387,396,4,2024-08-21,1,3151862
31380,7394,325,2,2022-07-29,1,1098243
31381,8493,74,1,2023-08-13,5,18899090
31382,6948,350,2,2024-08-29,2,7197554
31383,7128,186,2,2023-08-02,2,11598824
31384,8063,71,3,2022-03-23,1,1960504
31385,9835,377,5,2022-09-17,4,17950604
31386,131,173,1,2022-12-19,1,2587742
31387,5686,358,3,2022-02-06,5,8223905
31388,8079,396,4,2023-04-12,2,6303724
31389,3437,344,1,2025-01-18,3,7757772
31390,2274,36,1,2025-01-16,4,16372280
31391,1366,498,3,2022-11-09,5,23230240
31392,6382,244,5,2022-11-20,4,8773992
31393,257,474,2,2022-11-08,5,7057230
31394,6078,78,1,2023-06-26,2,13018986
31395,7553,214,3,2022-01-21,1,1214124
31396,7901,351,2,2024-07-02,5,19597885
31397,6263,336,2,2022-06-29,1,2972129
31398,1860,283,4,2022-08-21,3,9654765
31399,5830,354,2,2022-11-03,3,11910906
31400,1581,461,4,2023-05-24,4,20519436
31401,737,230,3,2022-05-26,4,25126312
31402,5626,153,5,2023-09-04,2,8965674
31403,6786,448,4,2023-02-26,5,22756655
31404,6727,394,1,2023-01-22,2,6056830
31405,4694,303,2,2025-11-12,1,5770378
31406,9940,432,2,2022-10-26,4,18185224
31407,920,317,3,2022-10-10,2,5820778
31408,2582,237,1,2025-03-09,5,23789455
31409,6265,188,3,2024-03-15,1,5283199
31410,8486,415,2,2023-12-18,1,2057427
31411,5529,51,4,2025-07-21,5,29362685
31412,9602,175,3,2023-06-24,2,6137856
31413,6372,417,2,2022-09-19,5,17960430
31414,4545,102,3,2023-10-26,1,2041989
31415,3034,225,3,2022-10-07,2,10736482
31416,6470,461,4,2022-02-27,3,15389577
31417,8809,246,2,2024-11-25,2,11848968
31418,8995,240,3,2024-12-16,1,3336487
31419,6997,181,5,2025-08-10,5,16079695
31420,834,336,5,2022-12-20,3,8916387
31421,9576,330,5,2024-04-18,5,10400695
31422,4489,77,4,2022-03-13,3,9230706
31423,2756,264,1,2023-12-27,4,16485336
31424,9687,132,3,2023-04-19,1,4361482
31425,1903,449,5,2024-10-31,4,22964844
31426,2452,48,4,2022-07-07,5,7429055
31427,7661,37,5,2025-09-04,3,5681025
31428,7538,495,4,2024-01-12,2,12758256
31429,2227,272,5,2025-06-10,3,5108061
31430,3860,45,3,2025-04-12,1,2301908
31431,3609,257,1,2024-09-21,4,7888820
31432,5949,389,3,2023-07-19,1,2085308
31433,5315,478,5,2025-07-04,3,9880551
31434,3007,484,2,2025-02-09,4,13869008
31435,8675,312,3,2023-08-21,1,5772021
31436,6714,495,4,2022-02-24,3,19137384
31437,1243,232,4,2023-08-14,2,4755304
31438,1921,96,1,2023-02-17,1,5734724
31439,1761,79,2,2023-05-10,3,6732771
31440,3592,445,2,2023-10-16,2,8263094
31441,125,298,3,2022-08-05,1,5352333
31442,7976,109,4,2025-12-09,4,3835776
31443,8175,488,3,2025-02-26,4,23378128
31444,404,147,2,2022-05-14,1,6330060
31445,7968,241,4,2024-02-22,1,3711152
31446,8587,73,5,2023-07-11,1,2720954
31447,8249,50,4,2024-10-20,1,794281
31448,8871,97,4,2022-11-25,2,3052736
31449,2145,427,4,2022-08-18,4,9759320
31450,3040,89,5,2023-06-16,5,15844245
31451,8191,466,2,2024-11-08,5,14061525
31452,5644,452,1,2024-11-28,1,4859224
31453,5525,482,3,2025-07-07,4,19956560
31454,4132,304,4,2023-09-04,4,13062328
31455,9617,21,2,2024-06-30,4,25735604
31456,9976,42,1,2023-02-13,1,4736567
31457,3976,57,3,2025-07-25,5,15029115
31458,5146,272,1,2022-09-04,1,1702687
31459,8468,342,4,2023-05-28,1,1479720
31460,9064,55,4,2023-06-13,1,6245289
31461,3416,242,2,2025-10-02,5,25503695
31462,2937,284,1,2022-05-15,2,7286834
31463,7600,64,1,2025-01-09,3,15077583
31464,7771,225,5,2025-08-13,4,21472964
31465,7769,251,3,2023-10-23,4,5520176
31466,6551,57,2,2024-06-23,4,12023292
31467,3613,441,5,2025-12-13,4,12394872
31468,7028,261,4,2024-11-24,2,5879164
31469,1583,238,1,2025-05-11,2,4051962
31470,8022,340,3,2022-02-25,3,16051947
31471,2556,70,4,2024-06-03,5,13807790
31472,1835,421,1,2022-04-06,1,2827572
31473,4128,389,5,2022-07-24,4,8341232
31474,6451,93,4,2025-12-25,4,11827632
31475,8405,333,2,2025-12-08,5,25515440
31476,8389,462,1,2024-01-03,1,4265574
31477,3119,481,2,2024-07-22,1,3206165
31478,4757,232,3,2025-03-12,5,11888260
31479,2589,297,3,2023-03-21,2,8513880
31480,9142,222,4,2023-01-15,3,3781617
31481,782,74,2,2023-05-25,1,3779818
31482,3446,74,1,2025-04-17,4,15119272
31483,1430,142,1,2022-11-26,4,16438920
31484,8216,258,4,2025-09-07,5,31723850
31485,8692,101,3,2024-11-19,1,5029340
31486,7643,121,2,2023-07-30,2,6145996
31487,2035,229,2,2025-08-10,2,6211548
31488,7696,399,3,2024-01-23,3,8783427
31489,5407,163,4,2024-08-15,1,6475866
31490,2569,325,4,2025-04-07,3,3294729
31491,1943,73,2,2025-04-21,2,5441908
31492,4212,486,4,2023-11-15,5,11611090
31493,1829,410,5,2025-10-22,5,25091245
31494,906,153,5,2022-08-02,2,8965674
31495,7575,198,4,2024-04-04,4,9403684
31496,3500,384,3,2023-08-29,2,7570082
31497,1702,43,3,2024-04-09,2,13060174
31498,5433,141,4,2025-06-09,1,4338709
31499,3089,63,3,2025-02-08,3,11161173
31500,7367,64,4,2022-08-19,3,15077583
31501,5669,444,1,2023-10-22,3,12529362
31502,5468,264,1,2022-08-13,5,20606670
31503,176,3,4,2024-05-28,3,5520291
31504,6323,216,3,2022-02-02,5,4568440
31505,9504,296,5,2025-03-01,5,25960745
31506,3816,460,2,2024-04-05,1,4160782
31507,8715,195,2,2023-06-12,5,14000750
31508,9007,71,5,2024-04-14,1,1960504
31509,2009,15,3,2022-06-09,2,7552936
31510,8890,19,4,2023-03-23,5,9354265
31511,5899,468,3,2025-09-08,1,1873946
31512,7815,91,4,2022-04-12,3,12726780
31513,8620,257,5,2024-08-12,4,7888820
31514,2801,179,3,2025-12-25,3,16308783
31515,5348,145,5,2022-02-16,5,22910375
31516,6564,444,1,2023-09-12,3,12529362
31517,1960,361,1,2022-03-09,2,8300632
31518,5475,290,2,2022-06-06,1,4094534
31519,1997,199,4,2022-12-24,2,8436382
31520,3584,284,5,2023-01-19,2,7286834
31521,2089,329,2,2025-01-09,4,7824440
31522,9964,315,2,2024-11-30,5,19891380
31523,4573,422,1,2025-01-12,2,8932496
31524,8488,412,1,2025-03-25,5,27504880
31525,7476,369,5,2023-09-05,3,11609154
31526,907,200,5,2024-03-03,2,6551966
31527,8662,411,4,2024-06-27,2,5480064
31528,1998,121,5,2023-11-11,3,9218994
31529,5582,177,2,2023-02-14,1,2116393
31530,6327,463,5,2023-07-13,4,24661352
31531,292,279,2,2023-07-16,3,6704943
31532,3210,414,1,2022-06-17,4,10731004
31533,8980,209,5,2025-04-08,1,3635784
31534,7931,352,1,2022-02-15,5,17475310
31535,5413,201,4,2025-05-18,4,4912836
31536,33,335,5,2024-10-03,1,5399430
31537,7812,301,5,2023-06-30,5,18707220
31538,2586,306,5,2022-03-15,2,6745270
31539,8147,204,5,2023-01-12,1,1634767
31540,4271,56,4,2022-08-25,4,16839736
31541,9254,473,1,2024-01-27,4,19415044
31542,7457,452,4,2023-06-18,4,19436896
31543,6016,247,5,2024-07-25,5,10416490
31544,6697,444,1,2025-09-03,2,8352908
31545,9633,352,3,2025-09-16,3,10485186
31546,6259,405,4,2024-05-24,1,3271056
31547,8903,343,5,2025-07-03,2,9073776
31548,7146,405,2,2024-11-18,4,13084224
31549,2841,177,2,2023-10-14,5,10581965
31550,5768,297,5,2023-05-16,5,21284700
31551,435,273,4,2024-10-27,3,8557296
31552,5881,81,3,2024-09-11,2,6296518
31553,1137,7,1,2024-12-08,2,10116108
31554,565,223,3,2022-01-22,3,9679062
31555,7545,253,2,2025-01-28,3,5095155
31556,1403,105,1,2022-10-11,5,12966355
31557,303,231,2,2022-06-06,2,10026524
31558,6723,158,3,2022-02-28,1,4414418
31559,3135,121,3,2022-05-05,4,12291992
31560,5959,29,5,2024-08-17,1,6821608
31561,6184,81,2,2022-03-04,5,15741295
31562,5060,56,2,2024-03-02,1,4209934
31563,2498,390,2,2025-05-27,2,4770260
31564,8317,207,2,2024-06-16,3,18658308
31565,1473,84,1,2022-02-28,1,2456345
31566,2650,427,5,2025-10-05,2,4879660
31567,1369,345,5,2025-08-16,1,3355714
31568,5000,40,1,2024-05-19,1,2008046
31569,3188,248,3,2025-04-29,5,11220310
31570,4324,203,2,2024-07-31,5,6415055
31571,5998,196,4,2023-07-25,5,16690300
31572,2808,323,5,2023-08-01,2,9592672
31573,9681,389,4,2022-03-29,3,6255924
31574,4236,43,3,2025-08-18,1,6530087
31575,7435,42,5,2024-09-15,1,4736567
31576,3607,140,5,2023-12-20,1,2702927
31577,36,99,2,2023-07-31,2,11645652
31578,8775,78,5,2022-07-01,3,19528479
31579,5757,376,3,2024-11-17,2,1828748
31580,4589,36,4,2023-01-11,4,16372280
31581,7207,410,4,2023-08-11,3,15054747
31582,6155,185,4,2024-06-30,4,8773948
31583,8786,187,3,2025-10-21,1,3052956
31584,8582,343,2,2025-10-10,5,22684440
31585,2860,337,3,2022-01-15,1,4023757
31586,1711,260,1,2023-07-10,3,14813157
31587,5168,318,5,2023-10-14,4,9741472
31588,6141,134,3,2022-08-07,3,17917872
31589,9897,439,1,2023-09-09,3,6067059
31590,901,109,3,2022-05-29,1,958944
31591,8073,170,1,2023-10-20,4,21500116
31592,9667,198,1,2025-10-10,4,9403684
31593,9348,78,4,2025-02-08,2,13018986
31594,9554,497,4,2023-08-26,3,11513739
31595,5147,264,4,2022-03-11,1,4121334
31596,9658,195,3,2023-04-28,2,5600300
31597,4982,261,4,2024-05-04,5,14697910
31598,6909,307,1,2024-11-21,2,10361332
31599,3664,230,3,2022-07-07,2,12563156
31600,181,469,5,2023-09-06,3,2500542
31601,181,199,2,2024-07-31,1,4218191
31602,3860,400,4,2023-11-29,5,24830380
31603,4244,166,1,2022-02-03,4,13550868
31604,2277,290,3,2025-09-21,2,8189068
31605,1111,84,4,2023-10-18,4,9825380
31606,4962,470,2,2025-08-17,2,10682570
31607,9092,496,3,2023-06-25,1,4557162
31608,6228,362,4,2022-10-29,5,11729760
31609,5763,57,1,2022-01-28,3,9017469
31610,2445,461,1,2024-01-28,3,15389577
31611,7771,50,4,2025-10-28,4,3177124
31612,5006,17,4,2025-06-18,4,6609940
31613,9914,491,3,2023-04-29,3,11568951
31614,4177,178,3,2022-07-31,5,18704810
31615,662,400,1,2025-11-24,1,4966076
31616,129,442,2,2023-07-12,5,8985795
31617,6944,97,5,2024-11-29,4,6105472
31618,7048,453,2,2023-12-13,5,9305195
31619,4954,473,4,2022-08-28,4,19415044
31620,7626,235,4,2024-05-04,1,1770664
31621,91,97,5,2023-05-23,3,4579104
31622,4531,164,2,2025-08-11,1,6407395
31623,4292,197,2,2022-04-24,3,12520584
31624,1145,279,1,2024-10-03,3,6704943
31625,3830,130,1,2024-01-24,3,8110461
31626,3572,286,4,2023-06-19,5,14946425
31627,5737,435,4,2023-12-29,4,12318992
31628,3920,357,5,2023-02-12,2,10370240
31629,2002,71,1,2022-04-26,3,5881512
31630,7849,334,4,2024-09-23,3,5026236
31631,6725,73,1,2025-10-21,1,2720954
31632,6018,278,3,2023-01-22,1,5616505
31633,5175,202,2,2022-05-28,3,12821421
31634,3321,2,2,2023-02-09,3,11139336
31635,814,281,2,2024-08-27,2,5854900
31636,6189,160,4,2024-09-05,3,13345023
31637,9072,366,3,2024-06-22,3,14681244
31638,6856,317,3,2023-07-17,3,8731167
31639,3013,90,5,2025-05-26,1,2463702
31640,4854,126,3,2025-03-22,3,8065983
31641,5275,131,1,2024-02-15,2,6047248
31642,4167,457,1,2023-04-10,1,1985042
31643,3420,299,2,2025-06-01,4,8325836
31644,9452,385,2,2025-04-12,4,21384480
31645,2233,136,1,2022-07-04,3,4152804
31646,8286,159,3,2023-09-24,2,5359572
31647,5175,135,1,2023-10-20,4,11880524
31648,4880,385,1,2023-07-14,2,10692240
31649,3949,189,3,2023-10-28,4,3918252
31650,3859,42,5,2022-06-11,3,14209701
31651,7607,352,3,2023-01-21,1,3495062
31652,5636,117,4,2025-07-20,4,24208500
31653,7509,268,2,2023-12-26,1,3438808
31654,9489,420,2,2025-02-07,4,14967404
31655,7293,193,3,2022-06-11,2,7942658
31656,7038,58,4,2024-08-06,1,5364752
31657,9336,56,4,2023-06-16,2,8419868
31658,6614,352,5,2025-05-22,3,10485186
31659,511,277,4,2022-01-27,2,4041002
31660,2820,264,4,2022-11-10,3,12364002
31661,1569,23,3,2022-06-06,4,6600280
31662,6275,117,2,2022-04-02,5,30260625
31663,7121,63,1,2023-03-11,5,18601955
31664,5388,193,3,2025-04-20,4,15885316
31665,4625,164,3,2022-08-12,1,6407395
31666,6914,45,3,2023-07-20,5,11509540
31667,8158,228,4,2025-01-24,5,21730760
31668,3906,196,1,2024-07-29,4,13352240
31669,2433,270,3,2025-06-27,3,14412348
31670,5548,358,4,2022-04-13,1,1644781
31671,4203,167,4,2024-04-02,2,10442628
31672,7970,412,3,2022-11-21,1,5500976
31673,3199,61,4,2025-10-24,2,3695986
31674,1129,362,2,2023-09-16,5,11729760
31675,7212,163,2,2024-02-03,5,32379330
31676,8687,341,1,2024-06-02,1,2461107
31677,5556,75,4,2022-02-13,1,2520279
31678,5232,500,1,2022-12-08,5,11745275
31679,5422,200,3,2025-11-04,4,13103932
31680,7322,319,4,2022-04-27,5,18305025
31681,2346,127,3,2024-06-18,1,5825326
31682,7494,6,5,2022-09-28,3,12146724
31683,423,166,4,2024-05-20,2,6775434
31684,846,420,5,2024-06-12,1,3741851
31685,6229,56,2,2023-05-05,3,12629802
31686,1381,483,1,2022-07-08,1,4550140
31687,5200,298,5,2024-07-02,1,5352333
31688,7004,491,3,2022-09-29,1,3856317
31689,2731,361,5,2022-03-05,4,16601264
31690,4192,94,2,2022-04-12,4,9887356
31691,2426,255,4,2025-02-02,2,7522970
31692,1490,18,4,2025-07-30,2,9673584
31693,8769,311,2,2023-12-20,4,16854188
31694,603,340,4,2024-02-10,3,16051947
31695,2664,446,3,2025-12-25,1,3663712
31696,2341,65,2,2024-12-10,3,8746332
31697,8175,246,1,2025-07-30,3,17773452
31698,4198,302,5,2023-12-16,2,7225500
31699,3529,344,4,2025-10-08,5,12929620
31700,9860,86,4,2023-11-27,1,3512006
31701,4435,356,5,2022-05-22,3,5787795
31702,8115,414,3,2024-05-31,1,2682751
31703,2380,378,2,2022-10-24,2,5518644
31704,183,242,3,2025-12-19,2,10201478
31705,8294,294,2,2022-05-16,4,19445468
31706,383,406,3,2024-03-06,3,1063272
31707,9074,69,4,2023-12-20,1,3893903
31708,9770,483,4,2025-07-10,2,9100280
31709,1067,195,1,2024-04-24,1,2800150
31710,5671,399,4,2022-10-28,3,8783427
31711,5520,392,2,2023-05-31,3,14890404
31712,2382,384,2,2023-07-16,4,15140164
31713,4227,22,3,2024-11-19,4,15568352
31714,727,391,3,2023-01-19,2,7005954
31715,2077,482,4,2023-10-08,1,4989140
31716,4145,207,1,2022-09-24,4,24877744
31717,6783,57,3,2024-01-03,2,6011646
31718,9315,405,1,2025-08-03,1,3271056
31719,9055,432,2,2025-10-07,4,18185224
31720,5326,254,3,2023-05-14,3,7725264
31721,9904,311,2,2023-04-10,5,21067735
31722,6463,119,4,2022-02-22,4,9417364
31723,7658,60,1,2023-05-06,4,17414356
31724,4960,39,1,2024-05-30,2,6471650
31725,7924,260,5,2024-09-01,3,14813157
31726,6841,252,3,2022-08-12,5,23185980
31727,5574,144,3,2024-10-11,5,6001980
31728,2185,187,5,2025-10-27,5,15264780
31729,8791,208,1,2022-01-12,3,9592023
31730,3222,59,4,2025-12-12,2,4984368
31731,8080,359,2,2024-07-27,3,4414317
31732,2338,155,3,2024-05-19,5,17542850
31733,4559,251,5,2022-12-09,1,1380044
31734,827,164,4,2025-06-24,4,25629580
31735,26,481,2,2023-01-18,5,16030825
31736,4372,62,4,2025-11-25,3,12796338
31737,1103,266,2,2024-08-27,2,2443054
31738,2210,376,1,2025-08-05,5,4571870
31739,2018,163,1,2025-01-30,1,6475866
31740,7206,116,2,2025-05-09,5,12754700
31741,3662,376,5,2023-07-21,4,3657496
31742,3736,314,1,2022-03-20,3,3683742
31743,290,492,5,2023-01-05,2,6534386
31744,4494,219,2,2022-01-20,1,3054215
31745,3923,337,2,2024-01-09,2,8047514
31746,4993,431,5,2025-08-29,3,15380766
31747,5114,63,1,2023-01-03,1,3720391
31748,1827,128,1,2024-07-22,3,8164473
31749,6309,264,4,2025-04-20,1,4121334
31750,7259,5,4,2024-04-06,1,4777696
31751,3559,279,3,2025-05-14,1,2234981
31752,601,173,2,2024-05-31,3,7763226
31753,5802,206,5,2023-02-08,3,15832944
31754,6496,379,1,2023-02-11,3,14446977
31755,847,411,3,2025-03-02,3,8220096
31756,2075,93,4,2023-11-03,2,5913816
31757,2846,46,4,2022-05-30,5,24792810
31758,2211,239,2,2024-11-02,4,15276856
31759,181,119,2,2022-01-02,2,4708682
31760,5252,438,5,2024-02-27,1,5338474
31761,6157,218,3,2025-09-12,1,2952952
31762,4745,72,2,2022-10-09,3,12132840
31763,7967,487,5,2024-06-30,3,10152009
31764,7471,191,5,2024-02-27,1,4025526
31765,5300,216,4,2022-10-07,5,4568440
31766,1850,196,4,2025-04-28,2,6676120
31767,5373,164,1,2024-05-05,2,12814790
31768,5561,185,4,2025-11-10,1,2193487
31769,1453,47,4,2022-01-10,3,14060910
31770,6887,131,4,2025-11-07,1,3023624
31771,7821,130,1,2023-11-16,2,5406974
31772,9505,348,3,2023-02-13,5,21120920
31773,6532,309,3,2022-06-11,4,6174628
31774,6497,50,4,2025-05-12,5,3971405
31775,2971,53,1,2024-05-03,2,11652050
31776,5902,47,2,2023-08-29,4,18747880
31777,9925,3,2,2025-08-16,1,1840097
31778,4415,253,4,2023-05-29,5,8491925
31779,102,449,4,2025-10-20,5,28706055
31780,9600,201,1,2023-08-25,1,1228209
31781,1694,287,2,2023-02-06,4,9557888
31782,2631,187,2,2023-07-07,2,6105912
31783,4223,290,1,2022-11-25,4,16378136
31784,939,444,2,2025-05-31,3,12529362
31785,9780,368,4,2025-10-05,5,23835670
31786,243,49,1,2022-08-06,3,16286769
31787,3803,336,3,2025-09-28,4,11888516
